country,region,dataYear,month,FSWCount,surveyArea,popDensity,built,growingSeason,rain,temperature,nightlight,cleanWater,hivRate,protected,hivFear,highCrime,insectNet,ageFirstSex,wealthIndex
Zimbabwe,Zimbabwe1,2014,3,0,60,med,0.234365534,180.6703566,38.62332569,21.38498274,85.82987213,20.66728061,med,21.89705086,high,no,42.23313819,19.36266795,-1.575322628
Zimbabwe,Zimbabwe1,2014,3,1,60,med,0.240385803,180.6703566,38.62332569,21.38498274,85.82987213,20.66728061,low,21.89705086,high,no,43.37583444,19.36266795,-1.575322628
Zimbabwe,Zimbabwe1,2014,3,0,40,high,0.181688164,180.8625948,35.28608108,20.78525735,86.18014526,20.68648017,low,22.17212677,high,no,39.89130312,18.80591508,-1.657500029
Zimbabwe,Zimbabwe1,2014,3,0,50,high,0.176899318,180.8625948,35.28608108,20.95112219,86.18014526,20.68648017,low,22.17212677,high,no,40.33332571,18.99266893,-1.635838628
Zimbabwe,Zimbabwe1,2014,3,0,50,high,0.209576188,180.8625948,35.28608108,20.90274502,86.18014526,20.68648017,low,22.17212677,high,no,41.76312759,18.97988951,-1.643387079
Zimbabwe,Zimbabwe1,2014,3,0,50,high,0.209576188,180.8625948,35.28608108,20.86742111,86.18014526,20.68648017,med,22.17212677,high,no,39.7518574,18.63250384,-1.662774205
Zimbabwe,Zimbabwe1,2014,3,0,50,high,0.209576188,185.4315323,36.00717025,20.86742111,86.17831421,21.14045887,low,21.82998276,high,no,39.7518574,18.63250384,-1.662774205
Zimbabwe,Zimbabwe1,2014,3,0,50,high,0.098024117,183.9951448,34.46547494,20.92654969,86.61857605,20.9982168,low,22.02065086,high,no,39.19376519,18.62284309,-1.659500003
Zimbabwe,Zimbabwe1,2017,2,0,50,low,0.023656074,155.3625457,35.75078271,10.14607174,86.72827911,18.06545432,low,21.15578079,med,no,40.04253558,19.50445553,-1.652951598
Zimbabwe,Zimbabwe1,2014,3,2,50,high,0.209576188,181.369751,34.41234237,20.86742111,86.47413635,20.73709333,med,21.5321331,med,no,38.59630315,18.63250384,-1.662774205
Zimbabwe,Zimbabwe1,2014,3,1,50,high,0.204264185,181.369751,34.41234237,20.86742111,86.47413635,20.73709333,low,21.5321331,med,no,39.37148706,18.63250384,-1.662774205
Zimbabwe,Zimbabwe1,2014,3,3,50,high,0.181688164,189.767979,37.46030967,20.76913108,85.85771942,21.56726535,low,20.67610931,med,no,38.70035907,18.50024679,-1.679677486
Zimbabwe,Zimbabwe1,2014,3,1,50,med,0.067251133,182.6123079,41.49840062,20.88047603,89.44045258,20.86086319,low,19.90831566,med,no,43.9409201,19.68102907,-1.822064519
Zimbabwe,Zimbabwe1,2014,3,0,50,med,0.023656074,183.2195059,39.88502059,20.21701503,88.94173431,20.92122491,low,19.01054192,med,no,40.26281094,19.18834682,-1.895629048
Zimbabwe,Zimbabwe1,2018,1,0,50,med,0.210953367,154.6997594,16.26707149,16.29767782,89.46750641,17.99521179,low,17.15420341,high,no,40.26281094,19.3088206,-1.881612897
Zimbabwe,Zimbabwe1,2014,3,0,50,med,0.023656074,185.467551,38.6233289,19.34775825,87.96063232,21.14402011,med,18.16015244,med,no,37.50784432,18.62236683,-2.031790257
Zimbabwe,Zimbabwe1,2014,3,0,60,low,0.102672119,182.9318668,43.16069865,21.02637539,89.82028961,20.89264048,med,20.95097923,med,no,45.66925611,19.94562977,-1.808919311
Zimbabwe,Zimbabwe1,2014,3,0,60,med,0.13520814,180.0557344,44.91492584,21.25751152,89.05540466,20.60584201,low,23.51394844,high,no,47.14153899,20.17024561,-1.813532233
Zimbabwe,Zimbabwe1,2015,1,0,50,low,0.185740278,248.5045164,65.7134629,11.40772245,80.81965637,27.00604997,low,30.12009239,med,no,42.94511163,19.79868725,-1.671177387
Zimbabwe,Zimbabwe1,2015,1,0,50,high,0.194501569,241.0626357,70.37396894,11.78629527,80.48059845,26.34868344,high,28.27584457,med,no,40.59060756,18.99266893,-1.635838628
Zimbabwe,Zimbabwe1,2015,1,0,50,high,0.228670668,241.0626357,70.37396894,11.82776189,80.48059845,26.34868344,low,28.27584457,med,no,41.08586091,19.04742583,-1.620596766
Zimbabwe,Zimbabwe1,2015,1,0,50,high,0.172392159,243.9808247,56.58389857,11.91530052,83.2460022,26.60745007,low,27.66476631,med,no,38.30602225,18.45900568,-1.650596738
Zimbabwe,Zimbabwe1,2017,2,0,50,high,0.023656074,159.4241411,36.72572906,10.12610627,88.68755341,18.49344159,low,19.26887321,med,no,38.65658641,18.40910063,-1.655564547
Zimbabwe,Zimbabwe1,2019,1,0,50,high,0.142180142,163.1957223,31.68738823,12.97729982,85.0176239,18.88715303,low,21.96462822,med,no,41.1180365,19.34607612,-1.634532213
Zimbabwe,Zimbabwe1,2015,1,NA,50,med,0.064438548,243.9808247,56.58389857,11.58126733,83.2460022,26.60745007,med,27.66476631,med,no,36.88725606,18.22836831,-1.727274179
Zimbabwe,Zimbabwe1,2015,1,NA,50,med,0.105221021,244.9871079,58.76402917,9.522540035,85.54562378,26.69638206,low,24.12229347,med,no,37.22752769,18.10126619,-2.008032322
Zimbabwe,Zimbabwe1,2016,2,0,50,med,0.095899315,174.6104284,34.44523373,13.02030212,83.60284424,20.05788229,low,19.23392487,med,no,42.70879461,19.46538057,-1.841693521
Zimbabwe,Zimbabwe1,2016,2,0,50,low,0.102672119,162.6265918,33.7055924,13.91106005,84.13396454,18.82796737,med,22.42071533,med,no,47.14153899,20.39031301,-1.777467728
Zimbabwe,Zimbabwe1,2021,2,0,50,med,0.16033248,153.0113567,24.22012354,13.05792954,80.00010681,17.81575612,med,16.71997833,low,no,39.29432622,18.52823156,-2.007548332
Zimbabwe,Zimbabwe1,2016,2,0,50,low,0.256545467,163.5818444,32.04582473,16.08266797,80.8699646,18.92726193,med,21.86520767,med,no,46.20870739,19.21347269,-1.601032257
Zimbabwe,Zimbabwe1,2018,1,2,50,low,0.294568231,163.9629446,13.36753836,19.59271548,86.68146515,18.9668135,med,18.54521179,high,no,42.71159626,19.19930712,-1.592951655
Zimbabwe,Zimbabwe1,2016,2,0,50,med,0.146003496,172.9043007,33.85486869,15.51212212,80.5436554,19.88482646,med,20.34296989,med,no,41.08586091,19.04742583,-1.620596766
Zimbabwe,Zimbabwe1,2018,1,0,50,med,0.257777681,163.9629446,13.36753836,19.38922322,86.68146515,18.9668135,med,18.54521179,high,no,41.71834429,19.14827537,-1.600532293
Zimbabwe,Zimbabwe1,2017,2,NA,50,low,0.150081748,148.5916882,33.28896264,10.52233939,86.75683594,17.34242199,low,19.85070038,med,no,41.19798869,19.08307872,-1.635387063
Zimbabwe,Zimbabwe1,2017,2,0,50,high,0.110846193,151.0814731,35.30210611,10.38411842,87.60545349,17.60971389,low,19.57474327,med,no,38.54953718,18.63250384,-1.662774205
Zimbabwe,Zimbabwe1,2019,1,0,50,low,0.142180142,163.1957223,31.68738823,12.97729982,85.0176239,18.88715303,low,21.96462822,med,no,41.1180365,19.34607612,-1.634532213
Zimbabwe,Zimbabwe1,2021,2,0,50,high,0.164129044,135.6180196,20.69311702,16.65014246,75.05323029,15.92156,low,17.55427361,low,no,38.59630315,18.63250384,-1.662774205
Zimbabwe,Zimbabwe1,2017,2,2,50,high,0.150081748,148.5916882,33.28896264,10.37183299,86.75683594,17.34242199,low,19.85070038,med,no,40.74571692,18.89108268,-1.651274204
Zimbabwe,Zimbabwe1,2019,1,0,50,high,0.023656074,169.7304293,25.70784177,12.42211241,85.02419281,19.56111667,low,20.87676048,med,no,38.13832742,18.40732448,-1.724177361
Zimbabwe,Zimbabwe1,2021,2,12,50,high,0.204264185,132.6151621,21.18818045,16.48350813,74.89954376,15.58564561,low,17.36108017,low,no,38.14965901,18.48525792,-1.724790335
Zimbabwe,Zimbabwe1,2017,2,3,50,high,0.023656074,163.0814353,38.67730438,9.565542335,89.33792114,18.87527434,low,19.06813431,med,no,36.97027366,18.26064175,-1.734451652
Zimbabwe,Zimbabwe1,2019,1,0,50,high,0.023656074,171.2035906,25.10904276,11.92144489,84.36452484,19.71165728,low,20.57591629,med,no,36.55728037,18.26064175,-1.734451652
Zimbabwe,Zimbabwe1,2018,1,0,50,med,0.150081748,156.0373083,21.57444679,14.55225371,90.30051422,18.1368493,med,14.9185791,med,no,37.48100248,17.90771115,-2.086580753
Zimbabwe,Zimbabwe1,2018,1,0,50,med,0.175366877,156.8271295,21.17805985,15.6035016,90.02162933,18.22026938,med,15.36796093,med,no,36.51364657,18.04100765,-1.996838689
Zimbabwe,Zimbabwe1,2018,1,0,50,med,0.164129044,159.2123582,20.46287511,16.57565709,89.30180359,18.47122866,med,16.91601181,med,no,37.94665112,18.53178386,-1.842693567
Zimbabwe,Zimbabwe1,2018,1,0,50,med,0.249416208,158.4910424,14.58621929,17.56777641,88.82666016,18.3954884,med,18.0086937,high,no,39.70719352,19.03949827,-1.73011291
Zimbabwe,Zimbabwe1,2018,1,0,50,low,0.298494482,158.3871045,12.73416176,18.36254783,87.64109039,18.38456378,med,19.66934204,high,no,42.38497513,19.51060694,-1.722935438
Zimbabwe,Zimbabwe1,2019,1,0,50,low,0.11396013,163.1957223,31.68738823,12.83140045,85.0176239,18.88715303,low,21.96462822,med,no,44.23020364,19.75341758,-1.672096848
Zimbabwe,Zimbabwe1,2019,1,0,50,low,0.172392159,162.7470215,42.31900999,13.31517385,84.94132996,18.84049786,low,21.89749146,med,no,43.75988005,19.62380294,-1.615048409
Zimbabwe,Zimbabwe1,2020,1,0,50,med,0.372416547,194.3967799,49.78205851,17.11395039,86.65000153,22.01859437,med,30.11795998,med,no,50.95920348,20.82230342,-1.721032262
Zimbabwe,Zimbabwe1,2021,2,0,50,med,0.16033248,153.0113567,24.22012354,13.13471842,80.00010681,17.81575612,med,16.71997833,low,no,39.13401955,18.66126828,-1.976951599
Zimbabwe,Zimbabwe1,2020,1,0,50,med,0.210953367,219.409392,48.68060743,16.63171266,86.84344482,24.38648829,low,28.48508835,med,no,46.32748898,20.39031301,-1.777467728
Zimbabwe,Zimbabwe1,2020,1,NA,50,med,0.210953367,236.0920157,56.66654922,16.18940588,86.34011078,25.90490672,low,23.21560478,med,no,43.63717946,19.68102907,-1.822064519
Zimbabwe,Zimbabwe1,2020,1,0,50,med,0.31864931,192.7368655,51.70327282,16.50654661,84.90407562,21.85724248,med,29.50634766,med,no,50.28953291,20.32333953,-1.791145205
Zimbabwe,Zimbabwe1,2020,1,NA,50,med,0.110846193,229.060128,66.16213788,14.43169304,86.69535828,25.2704427,low,20.83561516,low,no,36.84660386,18.34918846,-2.105129004
Zimbabwe,Zimbabwe1,2020,1,0,50,med,0.120906595,227.8702299,67.37660385,15.16349668,84.97692108,25.16229225,med,20.16581154,low,no,38.68010758,18.04196083,-2.064112902
Zimbabwe,Zimbabwe1,2021,2,0,50,med,0.209576188,134.2229924,21.35179513,16.24392577,74.07012177,15.76584755,low,18.86669159,low,no,37.87814959,18.45995886,-1.799870968
Zimbabwe,Zimbabwe1,2021,2,0,50,low,0.215210128,100.5480963,22.59071686,15.57355422,69.87575531,11.80909194,med,21.4703064,med,no,38.97402788,18.88042579,-2.005951643
Zimbabwe,Zimbabwe1,2021,2,3,50,med,0.215210128,134.2229924,21.35179513,16.01739668,74.07012177,15.76584755,med,18.86669159,low,no,37.11560776,18.41624852,-1.875499964
Zimbabwe,Zimbabwe2,2013,2,2,50,high,0.204264185,198.9037836,18.18153847,14.81410506,87.32566833,22.45394501,med,28.39839745,high,yes,39.43494227,18.74431336,0.453209698
Zimbabwe,Zimbabwe2,2013,2,6,20,high,0.268350916,198.9037836,18.18153847,14.90318101,87.32566833,22.45394501,med,28.39839745,high,yes,42.5166472,18.23313357,0.555774152
Zimbabwe,Zimbabwe2,2013,2,0,30,high,0.276507422,198.9037836,18.18153847,14.90318101,87.32566833,22.45394501,low,28.39839745,high,no,40.9814734,18.23313357,0.555774152
Zimbabwe,Zimbabwe2,2013,2,0,30,med,0.110846193,194.5271912,17.99262188,15.588911,86.63220978,22.03124766,low,28.4182415,high,yes,42.64000483,18.72248,0.526241958
Zimbabwe,Zimbabwe2,2013,2,1,70,high,0.384872295,198.9037836,18.18153847,14.90318101,87.32566833,22.45394501,low,28.39839745,high,yes,45.32655927,18.23313357,0.555774152
Zimbabwe,Zimbabwe2,2013,2,1,70,med,0.186785968,255.0533753,18.34177988,15.187303,90.38251495,27.57776708,med,26.36898804,high,yes,36.79536698,17.14120108,0.802612901
Zimbabwe,Zimbabwe2,2013,2,6,80,med,0.181688164,259.2669535,18.75081859,16.49349169,91.93984222,27.94236509,high,24.72578621,high,yes,37.1980105,16.05130469,1.211370945
Zimbabwe,Zimbabwe2,2013,2,0,50,med,0.10793986,259.2669535,18.75081859,16.46431215,91.93984222,27.94236509,low,24.72578621,high,yes,38.21237512,16.13222708,1.145822644
Zimbabwe,Zimbabwe2,2013,2,1,50,med,0.154441256,290.8350362,18.41684109,16.08036445,93.99595642,30.5982666,low,23.18647957,high,no,37.16909962,16.34181076,1.070387125
Zimbabwe,Zimbabwe2,2013,2,0,50,med,0.110846193,194.5271912,17.99262188,15.588911,86.63220978,22.03124766,low,28.4182415,high,yes,42.64000483,18.72248,0.526241958
Zimbabwe,Zimbabwe2,2013,2,6,50,high,0.192223645,198.9037836,18.18153847,14.81410506,87.32566833,22.45394501,med,28.39839745,high,yes,40.597486,18.74431336,0.453209698
Zimbabwe,Zimbabwe2,2014,3,NA,50,med,0.188559123,340,56.10992007,27.87139315,97.65133667,34.5,low,30.87295723,high,yes,37.85596368,15.70552165,1.001903176
Zimbabwe,Zimbabwe2,2014,3,5,60,med,0.285226438,275.5444603,56.17654891,28.03418499,94.47328186,29.32797357,low,36.37595367,high,yes,39.06543116,16.54104095,0.930532277
Zimbabwe,Zimbabwe2,2014,3,2,60,high,0.327077681,277.2650076,57.07811667,26.55752442,94.27583313,29.47238355,low,36.54221725,high,yes,40.9814734,18.74431336,0.453209698
Zimbabwe,Zimbabwe2,2014,3,6,60,high,0.070480397,338.5697136,58.96222344,25.68212493,97.38348389,34.39009727,med,33.00423813,high,yes,35.58455734,16.59020963,0.583838701
Zimbabwe,Zimbabwe2,2014,3,1,50,med,0.067251133,338.5697136,58.96222344,25.76121568,97.38348389,34.39009727,med,33.00423813,high,yes,36.24369596,16.04138432,0.62687099
Zimbabwe,Zimbabwe2,2014,3,NA,50,med,0.067251133,335.3567474,58.68391048,25.75430513,97.08386993,34.14247252,med,30.26270676,high,yes,35.66606869,15.86121502,0.652338743
Zimbabwe,Zimbabwe2,2014,3,6,50,med,0.133591443,314.3670608,46.44396939,25.47018479,96.72623444,32.49866892,med,30.90847588,high,yes,37.01871687,16.72757832,0.31859678
Zimbabwe,Zimbabwe2,2015,1,0,50,med,0.209576188,310.9012133,55.7371492,19.90678485,93.59548187,32.22271951,med,35.79845428,high,yes,36.60185009,17.14120108,0.802612901
Zimbabwe,Zimbabwe2,2015,1,2,50,low,0.192223645,317.3072017,52.59894019,22.18359501,95.14030457,32.73173223,med,31.71364212,high,no,35.29398953,15.33378986,1.461209655
Zimbabwe,Zimbabwe2,2018,1,3,50,med,0.225937144,147.8361284,10.76234473,28.02727443,94.45924377,17.26097618,med,22.94322014,high,no,39.17289744,18.40693448,0.661241949
Zimbabwe,Zimbabwe2,2015,1,6,50,low,0.260704209,309.7295313,51.12471502,22.62052527,94.86090088,32.1291305,med,30.84201813,high,yes,35.50523893,15.6114733,1.482096791
Zimbabwe,Zimbabwe2,2015,1,0,50,low,0.260704209,313.9191423,50.01398544,22.82555486,95.20671082,32.46308007,low,29.6227417,high,yes,36.80982175,15.20738115,1.606161356
Zimbabwe,Zimbabwe2,2015,1,NA,50,low,0.186785968,328.7957921,53.45075025,19.91676676,95.84661865,33.63358261,med,32.28366852,high,yes,35.90479365,16.01521884,0.879741907
Zimbabwe,Zimbabwe2,2018,1,0,50,low,0.154441256,201.2163038,10.82138121,26.79864246,96.1151123,22.67578614,med,19.95721817,high,yes,37.23872565,16.08050258,0.899854839
Zimbabwe,Zimbabwe2,2015,1,NA,50,med,0.283944226,310.9012133,55.7371492,19.90678485,93.59548187,32.22271951,med,35.79845428,high,yes,36.79536698,17.14120108,0.802612901
Zimbabwe,Zimbabwe2,2015,1,0,50,med,0.260704209,317.3072017,52.59894019,20.49806401,95.14030457,32.73173223,low,31.71364212,high,yes,36.92404656,16.47406781,0.964854836
Zimbabwe,Zimbabwe2,2015,1,0,50,med,0.31864931,317.3072017,52.59894019,20.40975589,95.14030457,32.73173223,low,31.71364212,high,no,39.12166022,17.06686323,0.898193538
Zimbabwe,Zimbabwe2,2017,2,2,20,med,0.023656074,293.4987643,37.47464888,15.40691989,97.60904694,30.81661733,med,28.74010849,high,yes,35.52877762,15.20326574,0.793951631
Zimbabwe,Zimbabwe2,2019,1,0,50,med,0.192223645,229.8198379,16.80514608,19.15117654,94.69924164,25.33937219,med,23.79495621,high,yes,36.35922489,16.72757832,0.31859678
Zimbabwe,Zimbabwe2,2015,1,5,50,low,0.204264185,226.0768145,57.17510652,18.0599977,87.50332642,24.99884802,high,37.13687134,high,yes,42.03324677,18.27008568,0.257193565
Zimbabwe,Zimbabwe2,2015,1,0,50,med,0.246760207,305.9268622,48.32976199,18.24813153,93.98355103,31.82433216,low,32.69093704,high,yes,35.52816185,16.74620624,0.397919357
Zimbabwe,Zimbabwe2,2017,2,0,50,med,0.081122291,283.8314598,38.8577878,15.6035016,97.00688934,30.02005517,low,29.85460472,high,yes,35.57468501,15.37944945,0.766451597
Zimbabwe,Zimbabwe2,2015,1,0,50,med,0.339720254,305.9268622,48.32976199,16.96497967,93.98355103,31.82433216,low,32.69093704,high,yes,46.01354922,18.39333209,0.017354844
Zimbabwe,Zimbabwe2,2015,1,0,50,med,0.246760207,264.1585461,54.68798455,16.66319573,90.34472656,28.3625214,med,36.28821564,high,yes,38.81760435,17.53688916,0.057483878
Zimbabwe,Zimbabwe2,2017,2,5,40,med,0.023656074,293.4987643,37.47464888,15.59121452,97.60904694,30.81661733,low,28.74010849,high,yes,35.86017245,15.15990203,0.836499989
Zimbabwe,Zimbabwe2,2017,2,2,50,med,0.129010804,327.9878792,36.957656,13.56550761,98.23963928,33.57061372,low,29.81037331,high,yes,36.0277584,16.2089041,0.533532262
Zimbabwe,Zimbabwe2,2017,2,3,50,med,0.086868912,312.4299528,40.99743599,16.22319246,98.1576767,32.34460012,med,29.81386757,high,yes,38.41914373,15.84466665,0.969999969
Zimbabwe,Zimbabwe2,2017,2,0,50,med,0.078623759,312.4299528,40.99743599,16.05041707,98.1576767,32.34460012,low,29.81386757,high,no,37.57823203,15.98498116,0.926500022
Zimbabwe,Zimbabwe2,2017,2,NA,50,low,0.083858777,309.0886502,38.86200237,13.75901797,97.94861603,32.077875,med,31.44416428,high,yes,36.8431122,16.56958907,0.356016129
Zimbabwe,Zimbabwe2,2017,2,0,50,med,0.081122291,293.4987643,37.47464888,15.59121452,97.60904694,30.81661733,low,28.74010849,high,yes,35.57468501,15.15990203,0.836499989
Zimbabwe,Zimbabwe2,2019,1,0,50,med,0.159112152,196.7085401,18.42696169,19.73170429,90.57373047,22.2423956,low,26.55792427,high,yes,35.62094931,17.08068243,0.365129054
Zimbabwe,Zimbabwe2,2017,2,12,50,med,0.023656074,271.2598274,38.89152046,16.12490243,95.93880463,28.96668175,low,30.61008835,high,yes,36.25314776,15.33071415,0.798774183
Zimbabwe,Zimbabwe2,2017,2,1,50,med,0.023656074,283.8314598,38.8577878,15.4314924,97.00688934,30.02005517,high,29.85460472,high,yes,35.25020873,15.43165054,0.744209647
Zimbabwe,Zimbabwe2,2018,1,0,50,med,0.124796609,194.3802315,10.53378945,27.22866547,96.04252625,22.01698851,low,21.51036835,high,yes,37.40666645,15.9304842,1.026741982
Zimbabwe,Zimbabwe2,2018,1,0,50,med,0.129010804,204.7228163,10.90487559,24.80288294,95.8210144,23.01022218,med,18.72323036,high,yes,35.37822155,15.22081043,0.765193582
Zimbabwe,Zimbabwe2,2018,1,1,50,med,0.234365534,156.8831749,11.27596183,25.22215619,94.14079285,18.22618275,med,21.17233849,high,yes,35.52816185,16.73377319,0.415661275
Zimbabwe,Zimbabwe2,2018,1,0,50,high,0.351426328,152.9900716,11.06764755,27.18259181,94.16482544,17.81348901,low,23.38243866,high,yes,40.597486,18.74431336,0.453209698
Zimbabwe,Zimbabwe2,2018,1,1,50,low,0.243526813,237.5863303,10.4815,24.58864257,96.86764526,26.0387227,med,19.62436485,high,yes,35.91542716,15.31906094,0.591661274
Zimbabwe,Zimbabwe2,2019,1,1,50,med,0.204264185,229.8198379,16.80514608,19.28018344,94.69924164,25.33937219,low,23.79495621,high,yes,39.61323615,17.70557844,0.145532265
Zimbabwe,Zimbabwe2,2019,1,1,50,med,0.117304721,196.7085401,18.42696169,19.6418605,90.57373047,22.2423956,low,26.55792427,high,yes,38.022056,17.47216843,0.274774164
Zimbabwe,Zimbabwe2,2021,2,1,50,med,0.210953367,148.5094635,12.98970518,18.95152347,90.31559753,17.3335661,low,21.24398994,high,yes,36.00472013,16.74620624,0.397919357
Zimbabwe,Zimbabwe2,2019,1,0,50,high,0.225937144,191.0775994,24.05060443,21.04634086,90.68358612,21.69539939,high,28.87919044,high,no,42.12439976,18.74431336,0.453209698
Zimbabwe,Zimbabwe2,2019,1,2,50,high,0.181688164,191.0775994,24.05060443,21.04634086,90.68358612,21.69539939,low,28.87919044,high,no,40.9814734,18.74431336,0.453209698
Zimbabwe,Zimbabwe2,2020,2,0,50,high,0.204264185,314.88773,51.72857313,21.97395838,95.05338287,32.54001056,low,32.95643234,high,yes,36.05340823,16.59020963,0.583838701
Zimbabwe,Zimbabwe2,2020,2,0,50,med,0.078623759,303.3652895,54.70569541,21.89332865,94.33126068,31.61809156,med,31.93267441,high,yes,36.66750654,16.91610864,0.510951638
Zimbabwe,Zimbabwe2,2020,2,0,50,med,0.076333439,303.3652895,54.70569541,21.63147895,94.33126068,31.61809156,med,31.93267441,high,yes,36.1457333,16.98399167,0.417516112
Zimbabwe,Zimbabwe2,2020,2,6,50,med,0.257777681,271.7897297,61.06054631,20.95726491,92.38366699,29.0114949,med,32.45074463,high,yes,37.30494805,17.43716566,0.173951611
Zimbabwe,Zimbabwe2,2020,2,2,50,med,0.117304721,271.7897297,61.06054631,20.32144777,92.38366699,29.0114949,low,32.45074463,high,yes,35.76056286,18.20129276,-0.017129043
Zimbabwe,Zimbabwe2,2020,2,0,50,low,0.188559123,260.393709,63.67754788,20.19628172,90.1875,28.03943977,med,35.63560486,high,yes,35.43907492,16.9237761,-0.035451621
Zimbabwe,Zimbabwe2,2020,2,1,50,med,0.445074993,246.6071085,62.56428956,20.75914752,90.89788818,26.83923341,low,32.55694962,high,yes,39.3400122,17.70224262,0.085612893
Zimbabwe,Zimbabwe2,2020,2,NA,50,med,0.377647957,249.2440805,65.16020862,22.11448287,90.0320816,27.070927,low,33.314888,high,yes,38.19626852,17.6212338,0.417306453
Zimbabwe,Zimbabwe2,2021,2,1,50,low,0.315407627,57.31288988,12.27789451,18.88087731,82.93295288,6.003045459,med,27.23061752,high,yes,47.16881864,19.42691208,-0.055306472
Zimbabwe,Zimbabwe2,2021,2,0,50,low,0.287042884,169.5509267,12.44488326,20.53722711,91.72951508,19.54273893,low,21.73529434,high,yes,42.4509665,17.97620033,0.42969355
Zimbabwe,Zimbabwe2,2021,2,1,50,med,0.285226438,98.37282567,12.92645202,19.87146259,87.63093567,11.53887169,low,24.15700912,high,yes,37.36914143,16.72749172,0.522451639
Zimbabwe,Zimbabwe2,2021,2,0,50,low,0.204264185,75.4832122,13.00741604,21.05632442,85.46470642,8.564788823,med,23.90299606,high,yes,36.12901749,15.36342097,1.147419333
Zimbabwe,Zimbabwe2,2021,2,4,50,med,0.249416208,103.1307457,12.67090859,18.95152347,87.90122223,12.12738193,low,24.18580437,high,yes,35.59163168,16.74620624,0.397919357
Zimbabwe,Zimbabwe3,2013,2,NA,30,low,0.10793986,187.1040557,26.65579716,15.5136578,81.92626953,21.30553731,low,19.09853554,med,yes,36.20760254,15.83565602,-0.439580619
Zimbabwe,Zimbabwe3,2013,2,7,40,high,0.154441256,189.5378901,28.97424295,17.44261036,82.36436462,21.54471708,med,20.50291824,high,yes,38.96455615,15.63122727,-0.162983894
Zimbabwe,Zimbabwe3,2013,2,8,50,high,0.181688164,189.5378901,28.97424295,17.70062251,82.36436462,21.54471708,med,20.50291824,high,yes,38.31442479,15.50100647,-0.133967742
Zimbabwe,Zimbabwe3,2013,2,8,40,high,0.10793986,189.5378901,28.97424295,17.70062251,82.36436462,21.54471708,low,20.50291824,high,yes,37.35323829,15.50100647,-0.133967742
Zimbabwe,Zimbabwe3,2013,2,18,50,high,0.176899318,189.5378901,28.97424295,17.70062251,82.36436462,21.54471708,med,20.50291824,high,yes,38.10702638,15.50100647,-0.133967742
Zimbabwe,Zimbabwe3,2013,2,15,40,high,0.11396013,189.5378901,28.97424295,17.59849164,82.36436462,21.54471708,med,20.50291824,high,yes,38.03424609,15.66345757,-0.152209699
Zimbabwe,Zimbabwe3,2013,2,2,40,high,0.192223645,189.5378901,28.97424295,17.68449624,82.36436462,21.54471708,med,20.50291824,high,yes,37.42634128,15.44005469,-0.126451612
Zimbabwe,Zimbabwe3,2013,2,14,40,high,0.117304721,186.303876,29.66581241,18.06997961,81.68849182,21.22663254,med,20.68078804,high,yes,38.0355145,15.63486616,-0.105629012
Zimbabwe,Zimbabwe3,2013,2,0,30,low,0.392397605,158.6503926,42.5787692,20.355236,80.95379639,18.41223193,high,23.3810215,high,no,43.12690107,17.91074356,0.344870955
Zimbabwe,Zimbabwe3,2013,2,0,40,low,0.445074993,162.6385288,37.73693682,20.66008965,80.86100006,18.82920956,high,21.72682571,high,no,44.3555202,17.22545912,0.472112894
Zimbabwe,Zimbabwe3,2013,2,0,30,low,0.406764183,162.6385288,37.73693682,20.37443363,80.86100006,18.82920956,high,21.72682571,high,no,43.57965599,17.60039659,0.333193541
Zimbabwe,Zimbabwe3,2014,3,14,50,high,0.13520814,249.3343813,52.70183044,27.51585716,82.24942017,27.07884299,med,30.02204514,high,yes,38.06335279,15.57898305,-0.151983872
Zimbabwe,Zimbabwe3,2017,2,9,60,high,0.110846193,249.8676824,58.53547389,16.76379092,83.69622803,27.12556901,med,32.53982925,med,yes,38.94035593,15.43853849,-0.088387094
Zimbabwe,Zimbabwe3,2014,3,17,60,high,0.067251133,245.3820965,54.31352465,27.71320506,81.37386322,26.73124827,med,30.18175697,high,yes,37.9588251,15.48237871,-0.111612894
Zimbabwe,Zimbabwe3,2017,2,33,50,high,0.100277695,253.0643084,59.1941536,16.57719277,84.54632568,27.40477738,med,32.2168808,high,yes,38.76357171,15.48237871,-0.111612894
Zimbabwe,Zimbabwe3,2014,3,18,50,high,0.064438548,245.3820965,54.31352465,27.91362761,81.37386322,26.73124827,med,30.18175697,high,yes,37.76949254,15.45205445,-0.082048379
Zimbabwe,Zimbabwe3,2014,3,10,60,high,0.065797967,245.3820965,54.31352465,27.92437737,81.37386322,26.73124827,med,30.18175697,high,yes,37.95126985,15.44538314,-0.084354833
Zimbabwe,Zimbabwe3,2014,3,11,40,high,0.146003496,247.4566704,54.46280415,28.10329712,82.79319763,26.91399126,med,30.14808083,high,yes,37.91125659,15.39790402,-0.056387119
Zimbabwe,Zimbabwe3,2018,2,15,40,high,0.459606675,157.6388738,12.86151181,22.4922862,81.74204254,18.30583849,med,22.63503265,high,yes,38.57345455,15.3207505,-0.031774204
Zimbabwe,Zimbabwe3,2014,3,5,50,high,0.181688164,244.9722381,63.39923169,27.10196208,81.36169434,26.69506903,med,31.35594368,high,yes,40.40512068,16.84450013,-0.155064538
